<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20201209,030000,18209.1300000,18322.9300000,18141.4400000,18278.1300000,479
20201209,040000,18276.4000000,18307.9800000,18223.0700000,18294.5500000,347
20201209,050000,18294.5500000,18297.4100000,18120.5200000,18155.6800000,287
20201209,060000,18155.6900000,18242.5100000,18054.1300000,18206.8800000,378
20201209,070000,18209.3200000,18270.0000000,18154.6300000,18210.9400000,447
20201209,080000,18212.0000000,18241.5100000,17861.6800000,17925.2000000,1098
20201209,090000,17919.0700000,18048.6500000,17639.0000000,17949.8400000,1311
20201209,100000,17949.8200000,18095.5300000,17905.5600000,18035.3300000,450
20201209,110000,18035.8100000,18241.9200000,17967.0800000,18225.1900000,246
20201209,120000,18229.9800000,18398.5400000,18183.7000000,18253.9300000,352
20201209,130000,18253.9300000,18377.1100000,18219.8300000,18237.4400000,312
20201209,140000,18237.4400000,18492.0000000,18176.6600000,18492.0000000,415
20201209,150000,18492.0000000,18529.9300000,18439.4700000,18465.1400000,546
20201209,160000,18465.1300000,18474.1300000,18288.6100000,18345.9000000,964
20201209,170000,18345.9000000,18393.3100000,18256.1200000,18387.9200000,446
20201209,180000,18388.9400000,18438.4700000,18287.7200000,18297.5500000,571
20201209,190000,18297.5400000,18346.0100000,18154.6100000,18188.5100000,482
20201209,200000,18188.5100000,18275.0000000,18188.5100000,18255.1400000,308
20201209,210000,18253.0900000,18361.0800000,18204.7500000,18323.6700000,1165
20201209,220000,18323.6600000,18540.0000000,18311.1000000,18517.5100000,779
20201209,230000,18517.4900000,18612.4700000,18500.3500000,18557.4700000,687
20201210,000000,18557.4700000,18647.3300000,18533.6500000,18546.5500000,422
20201210,010000,18546.5500000,18556.4200000,18422.0300000,18434.0000000,509
20201210,020000,18434.0100000,18494.9600000,18320.0000000,18434.0000000,379
20201210,030000,18434.5000000,18489.0800000,18352.0400000,18385.1100000,270
20201210,040000,18384.6900000,18479.9900000,18352.0000000,18410.6200000,245
20201210,050000,18410.6200000,18496.3500000,18390.0200000,18419.2500000,191
20201210,060000,18415.5500000,18418.2900000,18306.2500000,18372.2500000,133
20201210,070000,18373.3100000,18440.5400000,18290.4800000,18303.7000000,216
20201210,080000,18302.9800000,18391.3500000,18290.5100000,18341.5400000,147
20201210,090000,18341.5400000,18470.5900000,18329.4700000,18441.7500000,293
20201210,100000,18441.7400000,18480.0000000,18225.0300000,18238.9100000,412
20201210,110000,18238.9000000,18281.0700000,18118.0000000,18139.2400000,747
20201210,120000,18138.8900000,18253.7200000,18117.7900000,18189.9900000,266
20201210,130000,18185.9400000,18288.5400000,18168.5100000,18205.0200000,296
20201210,140000,18203.8600000,18238.8500000,18035.2300000,18226.4000000,1003
20201210,150000,18224.4900000,18237.9300000,18031.1300000,18071.9500000,890
20201210,160000,18069.2200000,18141.4200000,17905.0000000,18130.9900000,861
20201210,170000,18130.9800000,18222.0400000,18085.0000000,18170.2400000,444
20201210,180000,18170.2800000,18213.3700000,18069.0100000,18206.0100000,409
20201210,190000,18207.0000000,18314.3900000,18190.0000000,18270.8400000,529
20201210,200000,18270.6500000,18400.0000000,18216.5200000,18396.5100000,788
20201210,210000,18396.5100000,18433.8100000,18347.5100000,18363.7000000,730
20201210,220000,18363.7000000,18410.5000000,18316.1300000,18349.1300000,345
20201210,230000,18349.1200000,18400.0000000,18255.0000000,18328.2400000,603
20201211,000000,18328.2400000,18385.0000000,18228.0000000,18253.4400000,496
20201211,010000,18257.1800000,18293.0800000,17940.7300000,18011.4100000,1068
20201211,020000,18011.4100000,18083.7300000,17795.6800000,17894.9500000,1299
20201211,030000,17894.9600000,18042.6300000,17799.3900000,17799.4000000,762
20201211,040000,17799.4000000,17994.3400000,17721.0900000,17989.3100000,765
20201211,050000,17989.7800000,18041.5000000,17917.7000000,17959.0000000,246
20201211,060000,17959.0100000,18021.1800000,17831.9200000,17893.7700000,266
20201211,070000,17893.6700000,17966.7100000,17816.4900000,17921.5400000,144
20201211,080000,17924.5000000,17940.9000000,17691.1000000,17800.0000000,448
20201211,090000,17800.0000000,17996.0000000,17800.0000000,17886.2900000,468
20201211,100000,17890.0500000,17899.0100000,17720.0000000,17799.0000000,382
20201211,110000,17799.0000000,17857.5700000,17580.0000000,17741.9000000,760
20201211,120000,17741.8900000,17741.9000000,17581.6500000,17639.9300000,658
20201211,130000,17637.8900000,17909.7600000,17611.0000000,17860.0000000,448
20201211,140000,17860.0100000,17981.8000000,17800.1900000,17970.1300000,539
20201211,150000,17970.1300000,18072.9500000,17900.0000000,18059.6000000,534
20201211,160000,18061.3200000,18135.0000000,18028.6000000,18107.7200000,410
20201211,170000,18107.7200000,18115.0500000,17943.4800000,17976.8800000,361
20201211,180000,17976.8700000,18002.8700000,17859.9500000,17986.2200000,422
20201211,190000,17986.2300000,18045.9200000,17938.3400000,18042.9000000,307
20201211,200000,18042.9000000,18091.0000000,17960.0900000,17970.9600000,361
20201211,210000,17970.9600000,18054.8800000,17911.5100000,17976.3400000,365
20201211,220000,17976.2000000,18125.0000000,17950.8900000,18100.1300000,435
20201211,230000,18100.1400000,18181.6100000,18068.8500000,18135.0000000,424
20201212,000000,18135.0000000,18150.0000000,18025.9500000,18042.1500000,307
20201212,010000,18044.1900000,18369.0000000,18023.5700000,18344.0700000,909
20201212,020000,18342.6300000,18375.0000000,18276.9600000,18300.4400000,315
20201212,030000,18300.0500000,18366.5900000,18291.5000000,18323.3900000,232
20201212,040000,18328.8200000,18345.0000000,18280.0000000,18290.7900000,106
20201212,050000,18291.3300000,18397.0500000,18265.0000000,18375.1700000,176
20201212,060000,18375.1700000,18399.0000000,18317.6900000,18329.4100000,94
20201212,070000,18327.0400000,18372.7500000,18294.8700000,18314.9200000,87
20201212,080000,18314.9200000,18414.7000000,18308.2300000,18394.9400000,90
20201212,090000,18387.3300000,18460.2800000,18334.7600000,18384.3900000,154
20201212,100000,18383.6300000,18477.7700000,18352.7700000,18434.0100000,91
20201212,110000,18434.0300000,18459.6000000,18369.0500000,18383.6500000,45
20201212,120000,18383.6600000,18518.2400000,18371.6800000,18509.5000000,119
20201212,130000,18509.4900000,18530.7200000,18427.5600000,18447.2300000,95
20201212,140000,18447.2300000,18447.4200000,18386.1800000,18405.0100000,252
20201212,150000,18405.0100000,18477.9900000,18328.8400000,18379.4200000,296
20201212,160000,18371.0000000,18448.5200000,18327.3300000,18405.7300000,189
20201212,170000,18406.5900000,18456.6400000,18367.1200000,18406.2800000,211
20201212,180000,18406.2800000,18519.3800000,18387.0100000,18490.6300000,230
20201212,190000,18490.3100000,18748.8400000,18490.3100000,18699.0800000,601
20201212,200000,18699.0800000,18855.5500000,18699.0800000,18811.2800000,378
20201212,210000,18822.2000000,18855.0000000,18758.0000000,18785.3700000,255
20201212,220000,18784.3600000,18849.9500000,18744.0000000,18807.2400000,311
20201212,230000,18806.3700000,18955.3400000,18775.9200000,18886.4900000,354
20201213,000000,18886.0600000,18895.1300000,18784.6900000,18821.2800000,262
20201213,010000,18821.2800000,18880.2800000,18730.0000000,18770.8100000,362
20201213,020000,18770.8000000,18820.3300000,18730.0000000,18811.7600000,170
20201213,030000,18810.7900000,18849.3800000,18767.8100000,18826.8700000,129
20201213,040000,18826.8700000,18845.1200000,18780.1700000,18798.9900000,89
20201213,050000,18800.0000000,18894.6300000,18784.7700000,18865.0000000,131
20201213,060000,18864.9900000,18949.9900000,18848.6900000,18861.1600000,291
20201213,070000,18861.1500000,19000.0000000,18861.1500000,18981.3400000,241
20201213,080000,18985.1700000,19290.0000000,18983.8300000,19245.4200000,866
20201213,090000,19245.7500000,19305.0000000,19178.5900000,19245.7500000,325
20201213,100000,19245.7700000,19304.9900000,19186.2300000,19263.9100000,167
20201213,110000,19264.2800000,19365.1300000,19251.0100000,19279.9500000,444
20201213,120000,19285.5200000,19349.3600000,19210.9700000,19326.7000000,353
20201213,130000,19326.7000000,19410.0000000,19277.6300000,19354.3900000,795
20201213,140000,19354.4500000,19421.0300000,19302.3700000,19332.8400000,502
20201213,150000,19332.4200000,19368.6200000,19282.8900000,19299.9900000,325
20201213,160000,19299.9900000,19339.9700000,19100.0000000,19216.8500000,629
20201213,170000,19218.5700000,19386.1500000,19216.7900000,19327.4300000,452
20201213,180000,19327.3300000,19334.9900000,19192.4500000,19271.0300000,253
20201213,190000,19271.0200000,19271.0200000,19167.6300000,19178.4800000,170
20201213,200000,19177.7400000,19219.0000000,19156.7600000,19185.2000000,174
20201213,210000,19183.1700000,19184.3500000,19108.0000000,19150.0000000,240
20201213,220000,19144.6100000,19218.6700000,19141.5300000,19181.8500000,163
20201213,230000,19181.4300000,19185.5600000,18980.0000000,19111.8000000,353
20201214,000000,19107.9100000,19217.6200000,19090.0000000,19166.6500000,268
20201214,010000,19166.6500000,19166.6500000,18967.6800000,19049.0200000,350
20201214,020000,19048.7300000,19108.8200000,19008.3600000,19087.9500000,306
20201214,030000,19087.9400000,19308.4700000,19051.3600000,19297.3500000,388
20201214,040000,19295.7700000,19338.4500000,19230.9900000,19262.6400000,335
20201214,050000,19262.6400000,19284.0000000,19050.0000000,19127.0700000,411
20201214,060000,19126.1000000,19128.9600000,19033.6000000,19086.6500000,179
20201214,070000,19086.6600000,19208.0600000,19086.6500000,19207.7800000,179
20201214,080000,19208.1000000,19212.9000000,19100.2100000,19154.2000000,133
20201214,090000,19155.0100000,19243.1500000,19140.0000000,19225.0000000,215
20201214,100000,19225.0000000,19262.3500000,19123.4600000,19176.4100000,198
20201214,110000,19177.3400000,19210.8100000,19051.0000000,19084.3900000,412
20201214,120000,19082.0000000,19141.4200000,19045.1600000,19100.6300000,249
20201214,130000,19101.1900000,19138.3900000,19035.2500000,19110.3700000,243
20201214,140000,19110.5000000,19197.9600000,19059.8200000,19182.5600000,343
20201214,150000,19180.7400000,19223.9000000,19087.1100000,19218.7700000,238
20201214,160000,19220.1000000,19300.0000000,19173.2600000,19199.8900000,372
20201214,170000,19195.6100000,19229.8900000,19115.8500000,19150.9100000,410
20201214,180000,19150.9200000,19167.3700000,19116.6700000,19134.2600000,272
20201214,190000,19135.7000000,19226.0100000,19135.7000000,19226.0100000,259
20201214,200000,19226.0000000,19226.0100000,19160.1300000,19170.1100000,217
20201214,210000,19170.1100000,19213.8500000,19130.0000000,19207.8200000,190
20201214,220000,19209.9100000,19216.9900000,19150.0000000,19201.2600000,331
20201214,230000,19201.2600000,19292.4000000,19193.2000000,19292.4000000,201
20201215,000000,19292.3900000,19349.9800000,19235.4000000,19272.3700000,415
20201215,010000,19272.3700000,19400.0000000,19251.8800000,19400.0000000,500
20201215,020000,19400.0000000,19475.0000000,19327.4400000,19454.6000000,628
20201215,030000,19460.6600000,19565.0000000,19445.3200000,19455.4400000,912
20201215,040000,19459.1200000,19510.0000000,19420.0100000,19478.0000000,333
20201215,050000,19478.0000000,19494.8000000,19154.6300000,19175.0800000,495
20201215,060000,19175.0900000,19250.0000000,19051.2700000,19138.6600000,688
20201215,070000,19138.6600000,19215.0000000,19100.6600000,19195.2300000,376
20201215,080000,19195.2200000,19227.4800000,19162.5500000,19197.2500000,247
20201215,090000,19197.2500000,19229.6000000,19110.9700000,19142.8900000,289
20201215,100000,19142.8900000,19216.6600000,19077.9400000,19190.3900000,314
20201215,110000,19190.4600000,19363.8400000,19116.3900000,19317.4900000,453
20201215,120000,19318.9100000,19345.4600000,19253.9300000,19306.5200000,274
20201215,130000,19306.5100000,19390.4100000,19268.8600000,19293.8300000,354
20201215,140000,19293.1300000,19361.9600000,19270.3900000,19360.3200000,304
20201215,150000,19360.7200000,19442.0100000,19266.5100000,19349.2800000,852
20201215,160000,19349.2800000,19442.1700000,19349.2800000,19415.7000000,633
20201215,170000,19418.1600000,19440.0000000,19344.5200000,19371.8900000,594
20201215,180000,19371.8800000,19430.0000000,19364.5300000,19410.4900000,640
20201215,190000,19411.4300000,19549.0000000,19403.5500000,19538.5300000,611
20201215,200000,19537.2400000,19556.1000000,19475.8600000,19549.1900000,468
20201215,210000,19549.1900000,19558.5000000,19475.0000000,19501.4500000,350
20201215,220000,19501.4500000,19520.0000000,19369.5500000,19429.2000000,638
20201215,230000,19430.4900000,19497.0000000,19389.7200000,19475.0100000,257
20201216,000000,19475.0000000,19479.5200000,19350.5300000,19444.6000000,331
20201216,010000,19443.1900000,19465.3100000,19300.0000000,19381.5300000,428
20201216,020000,19381.5300000,19427.9000000,19330.7600000,19403.3900000,374
20201216,030000,19403.3900000,19500.0000000,19402.3300000,19459.7900000,370
20201216,040000,19460.7400000,19470.0000000,19330.0200000,19362.8000000,432
20201216,050000,19357.7300000,19404.6200000,19317.0100000,19372.0200000,198
20201216,060000,19372.0300000,19429.3300000,19347.0000000,19380.0100000,188
20201216,070000,19380.0000000,19464.3400000,19357.1500000,19440.0100000,233
20201216,080000,19440.0000000,19463.7900000,19407.2700000,19434.4800000,164
20201216,090000,19435.3000000,19486.4400000,19386.7300000,19485.3500000,215
20201216,100000,19484.9500000,19525.0000000,19423.3300000,19519.3700000,234
20201216,110000,19517.3200000,19800.0000000,19501.1800000,19798.4900000,1231
20201216,120000,19798.0100000,19866.7200000,19660.1300000,19751.2500000,654
20201216,130000,19751.2500000,19899.9000000,19703.7700000,19771.7900000,705
20201216,140000,19774.0800000,20420.0000000,19773.4700000,20346.4000000,2578
20201216,150000,20337.6400000,20822.0000000,20216.1000000,20726.6000000,3767
20201216,160000,20726.6100000,20775.0000000,20576.1100000,20697.2600000,2155
20201216,170000,20697.2700000,20907.9800000,20668.9800000,20899.2000000,1870
20201216,180000,20899.2000000,20900.0000000,20618.1300000,20673.4900000,1567
20201216,190000,20673.9600000,20770.1200000,20581.0300000,20616.3700000,943
20201216,200000,20616.3700000,20794.3400000,20579.4300000,20770.3300000,752
20201216,210000,20770.3300000,20869.1300000,20763.5000000,20830.1500000,1152
20201216,220000,20833.4000000,21323.9700000,20752.9900000,21209.8700000,1650
20201216,230000,21206.1600000,21475.2000000,21151.5400000,21408.1200000,1350
20201217,000000,21408.6800000,21569.9400000,21222.7200000,21359.6500000,1324
20201217,010000,21360.5000000,21425.0000000,21252.0100000,21414.6100000,1000
20201217,020000,21417.5500000,21887.9500000,21416.0200000,21742.3600000,1545
20201217,030000,21744.2700000,22000.0000000,21661.0000000,21933.7000000,1549
20201217,040000,21933.7000000,22190.0100000,21735.8400000,21761.9400000,2027
20201217,050000,21761.9400000,21913.4400000,21740.0500000,21800.0000000,628
20201217,060000,21800.0100000,22322.9600000,21800.0000000,22295.7600000,885
20201217,070000,22297.7700000,22393.9900000,22057.1900000,22183.9300000,961
20201217,080000,22182.0700000,22488.0000000,22118.3200000,22487.7400000,693
20201217,090000,22488.0000000,22977.0000000,22425.0000000,22914.2000000,1208
20201217,100000,22912.0000000,23776.9400000,22277.9800000,22649.2300000,3435
20201217,110000,22647.6800000,22921.6200000,22409.0000000,22621.5000000,958
20201217,120000,22621.5000000,22823.9800000,22533.9900000,22763.1200000,474
20201217,130000,22763.1200000,23195.0000000,22605.0200000,23156.8600000,921
20201217,140000,23163.3900000,23369.9800000,22656.8800000,22851.9600000,1853
20201217,150000,22851.9600000,23300.0000000,22743.3800000,23135.5100000,2744
20201217,160000,23135.5100000,23412.9900000,22975.0000000,23375.4900000,2036
20201217,170000,23375.5000000,23688.9700000,23224.6700000,23649.7900000,2218
20201217,180000,23641.3200000,23750.0000000,23010.0000000,23055.2900000,2994
20201217,190000,23055.3200000,23324.4600000,22416.5000000,23294.9300000,4409
